timestamp,abertura,maxima,minima,fechamento,volume,pressao_compradora,pressao_vendedora,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,resistencia,suporte,dist_resistencia,dist_suporte,var_fechamento,RSI_14,vol_media_5,vol_media_20,fechamento_futuro,hora_num,minuto,dia_semana,retorno,volatilidade
2025-08-30 07:25:00+00:00,4390.495,4395.925,4390.495,4395.855,1437.1842,0.07000000000061846,5.359999999999673,4395.745,4395.537534350175,4397.037,4395.043305642142,4391.593,4391.000703262642,4376.0096,4376.233554137575,4354.6178,4363.362532184758,4345.398249999999,4361.824191509794,4404.875,4374.495,9.020000000000437,21.359999999999673,5.359999999999673,61.474832805350076,1640.9135800000022,1876.711495,4394.045,7,25,5,0.001220819064820633,0.0011643436751300547
2025-08-30 07:30:00+00:00,4395.855,4399.885,4393.415,4394.045,2118.6607,5.8400000000001455,0.6300000000001091,4395.736999999999,4395.040022900117,4396.778,4394.8617955253885,4391.8865000000005,4391.290636285247,4376.5442,4376.932042210612,4354.9243,4363.970105804861,4345.915,4362.144796569399,4404.875,4374.495,10.829999999999927,19.550000000000182,-1.8099999999994907,54.37042741624951,1721.4789000000023,1759.6792849999997,4395.785,7,30,5,-0.0004117515250160464,0.0011238966698801185
2025-08-30 07:35:00+00:00,4394.045,4395.785,4390.555,4395.785,1329.7298,0.0,5.229999999999563,4394.873,4395.288348600078,4396.331,4395.0296508844085,4392.6825,4391.718670924747,4377.277,4377.671373888627,4355.1661,4364.600103709715,4346.4815,4362.479524961744,4404.875,4374.495,9.090000000000146,21.289999999999964,1.7399999999997817,54.719144058081454,1676.7202600000023,1685.5458549999998,4408.895,7,35,5,0.0003959904825734384,0.001094381737494623
2025-08-30 07:40:00+00:00,4395.785,4410.195,4395.785,4408.895,2405.8248,1.2999999999992724,13.110000000000582,4397.014999999999,4399.82389906672,4397.549,4397.550623450879,4393.816,4393.354511789057,4378.2378,4378.895829814564,4355.5943,4365.477230368929,4347.0503,4362.941370484513,4410.195,4374.495,1.2999999999992724,34.400000000000546,13.110000000000582,65.61370422756644,1746.5603800000022,1724.3453000000002,4406.255,7,40,5,0.0029824024605389354,0.0014282133577997484
2025-08-30 07:45:00+00:00,4408.895,4414.805,4405.735,4406.255,2528.1294,8.550000000000182,0.5200000000004366,4400.1669999999995,4401.967599377813,4398.471,4399.133237368901,4394.809,4394.583129713908,4379.183,4379.968738449288,4356.010200000001,4366.284710955682,4347.4856,4363.3723518727265,4414.805,4374.495,8.550000000000182,31.76000000000022,-2.6400000000003274,61.16566360468839,1963.905780000002,1821.67356,4406.925,7,45,5,-0.0005987894926053894,0.0014544622777833737
2025-08-30 07:50:00+00:00,4406.255,4409.155,4401.495,4406.925,1210.6834,2.2299999999995634,5.430000000000291,4402.380999999999,4403.620066251875,4399.063,4400.549921483646,4396.331,4395.7585459316315,4380.21,4381.025846745394,4356.379499999999,4367.08946915458,4347.9002,4363.805711555586,4414.805,4374.495,7.880000000000109,32.43000000000029,0.6700000000000728,58.67183549637632,1918.605620000002,1810.88162,4402.395,7,50,5,0.00015205656504213572,0.0014339806935098755
2025-08-30 07:55:00+00:00,4406.925,4407.295,4399.465,4402.395,1302.3182,4.899999999999636,2.930000000000291,4404.051000000001,4403.211710834584,4399.894,4400.885390304801,4397.3099999999995,4396.390589176238,4381.1914,4381.8638527553785,4356.6691,4367.788588577261,4348.22,4364.189684574933,4414.805,4382.815,12.409999999999854,19.580000000000837,-4.529999999999745,51.77622841965501,1755.337120000002,1820.7579049999997,4394.875,7,55,5,-0.0010279276366172985,0.0013708865307106124
2025-08-30 08:00:00+00:00,4402.395,4402.395,4394.675,4394.875,931.8468,7.520000000000437,0.1999999999998181,4403.869000000001,4400.432807223056,4399.371000000001,4399.792592067564,4397.5785,4396.246247349929,4381.880999999999,4382.374093823795,4356.8758,4368.324953159889,4348.53265,4364.4950110965765,4414.805,4385.765,19.93000000000029,9.109999999999673,-7.520000000000437,48.56742447835552,1675.760520000002,1718.23331,4403.715,8,0,5,-0.001708161125932639,0.0014211024274471788
2025-08-30 08:05:00+00:00,4394.875,4407.055,4394.875,4403.715,1238.1039,3.3400000000001455,8.840000000000146,4402.8330000000005,4401.526871482038,4399.924,4400.505757146189,4398.222,4396.957557126127,4382.9062,4383.210992105215,4357.183000000001,4369.025746166624,4348.9562,4364.885259742382,4414.805,4385.765,11.090000000000146,17.949999999999818,8.840000000000146,54.59169645312092,1442.216340000002,1729.52392,4397.465,8,5,5,0.0020114337722916265,0.0015638216028349469
2025-08-30 08:10:00+00:00,4403.565,4403.565,4393.395,4397.465,1425.4086,6.099999999999454,4.069999999999709,4401.075,4400.172914321359,4400.621000000001,4399.952892210518,4398.644,4397.005885018876,4383.7294,4383.769972806972,4357.536,4369.588899707879,4349.357300000001,4365.209436262358,4414.805,4385.765,17.340000000000146,11.699999999999818,-6.25,47.64062916555586,1221.672180000002,1595.479715,4393.755,8,10,5,-0.0014192562416051047,0.00152289063525587
2025-08-30 08:15:00+00:00,4396.425,4401.195,4391.985,4393.755,1008.7913,7.4399999999996,1.7700000000004366,4398.441,4398.033609547572,4400.411,4398.826002717697,4398.724,4396.69627692184,4384.3516,4384.161542500817,4357.8717,4370.067436347327,4349.7344,4365.493471722435,4414.805,4389.775,21.050000000000182,3.980000000000473,-3.7100000000000364,49.77022698788475,1181.293760000002,1594.480285,4393.525,8,15,5,-0.0008436678859297109,0.0015028583858325939
